VIRGO_ID	Species
V1172236	Gardnerella_sp9
V1177043	Gardnerella_vaginalis
V1103400	Gardnerella_sp14
V1103442	Gardnerella_vaginalis
V1103443	Gardnerella_vaginalis
V1103468	not assigned
V1103469	not assigned
V1103470	Gardnerella_sp12
V1103471	Gardnerella_sp12
V1192054	not assigned
V1194263	not assigned
V1195219	Gardnerella_sp3
V1171192	not assigned
V1329718	not assigned
V1501416	Gardnerella_swidsinkii
V1103491	not assigned
V1349914	Gardnerella_sp8
V1881117	Gardnerella_vaginalis
V1385871	not assigned
V1401967	Gardnerella_sp2
V1458418	not assigned
V1464628	not assigned
V1465306	not assigned
V1483364	not assigned
V1483710	not assigned
V1500606	not assigned
V1503017	not assigned
V1509388	not assigned
V1509540	not assigned
V1548428	Gardnerella_sp2
V1103521	Gardnerella_sp14
V1103522	Gardnerella_sp14
V1549085	not assigned
V1594928	not assigned
V1603499	Gardnerella_sp3
V1103557	Gardnerella_sp12
V1103558	not assigned
V1103559	Gardnerella_sp12
V1103560	Gardnerella_sp12
V1103561	Gardnerella_sp12
V1103562	Gardnerella_sp12
V1103563	Gardnerella_sp12
V1617969	Gardnerella_sp7
V1618297	not assigned
V1618361	not assigned
V1618887	not assigned
V1103588	not assigned
V1103589	not assigned
V1103590	not assigned
V1103591	not assigned
V1103592	not assigned
V1619141	not assigned
V1103594	not assigned
V1103619	not assigned
V1103620	Gardnerella_sp14
V1619438	Gardnerella_sp8
V1007446	Gardnerella_sp9
V1007950	Gardnerella_sp9
V1015012	Gardnerella_sp9
V1008945	Gardnerella_sp9
V1009340	not assigned
V1103655	Gardnerella_sp8
V1704848	Gardnerella_sp2
V1103721	Gardnerella_sp12
V1103722	Gardnerella_sp12
V1103723	Gardnerella_sp12
V1011262	not assigned
V1011535	Gardnerella_sp8
V1103726	not assigned
V1012174	Gardnerella_sp9
V1103734	not assigned
V1103735	not assigned
V1078756	Gardnerella_sp14
V1080266	not assigned
V1103744	Gardnerella_vaginalis
V1103745	Gardnerella_sp12
V1103747	Gardnerella_sp12
V1328478	Gardnerella_sp13
V1098836	Gardnerella_sp13
V1104244	Gardnerella_sp8
V1103822	Gardnerella_sp12
V1103823	Gardnerella_sp12
V1103824	not assigned
V1103825	not assigned
V1103826	Gardnerella_sp12
V1111143	not assigned
V1136949	not assigned
V1011162	not assigned
V1137007	Gardnerella_sp8
V1141043	not assigned
V1157986	not assigned
V1199754	Gardnerella_sp10
V1199838	Gardnerella_sp10
V1318773	not assigned
V1334728	not assigned
V1356018	Gardnerella_piotii
V1103842	not assigned
V1103847	Gardnerella_vaginalis
V1103848	Gardnerella_vaginalis
V1103849	Gardnerella_sp12
V1103850	Gardnerella_sp12
V1103851	Gardnerella_sp12
V1103852	Gardnerella_sp12
V1103853	Gardnerella_vaginalis
V1356210	not assigned
V1364714	not assigned
V1409316	Gardnerella_sp14
V1413071	Gardnerella_sp8
V1103867	Gardnerella_sp8
V1103954	not assigned
V1103955	Gardnerella_sp14
V1103956	not assigned
V1103990	Gardnerella_vaginalis
V1704837	Gardnerella_sp2
V1104055	Gardnerella_vaginalis
V1104056	Gardnerella_vaginalis
V1104057	Gardnerella_vaginalis
V1104058	Gardnerella_vaginalis
V1104061	not assigned
V1458578	not assigned
V1216112	Gardnerella_vaginalis
V1104087	Gardnerella_sp14
V1104092	Gardnerella_sp14
V1104093	Gardnerella_sp14
V1482987	not assigned
V1104101	Gardnerella_sp12
V1104102	Gardnerella_sp12
V1104103	Gardnerella_sp12
V1508050	not assigned
V1550146	not assigned
V1562305	Gardnerella_sp8
V1602882	not assigned
V1870020	Gardnerella_vaginalis
V1104138	Gardnerella_sp8
V1006891	Gardnerella_sp9
V1104155	Gardnerella_sp12
V1104156	Gardnerella_sp12
V1104157	not assigned
V1103361	Gardnerella_sp8
V1104185	Gardnerella_sp14
V1104189	Gardnerella_sp12
V1104190	Gardnerella_sp12
V1104191	Gardnerella_sp12
V1704846	Gardnerella_sp2
V1010562	Gardnerella_sp10
V1007954	Gardnerella_sp8
V1034177	not assigned
V1057558	Gardnerella_piotii
V1114872	not assigned
V1104247	Gardnerella_sp8
V1152179	Gardnerella_sp8
V1104271	Gardnerella_vaginalis
V1011569	Gardnerella_sp9
V1104320	not assigned
V1334678	not assigned
V1104336	Gardnerella_sp14
V1104338	Gardnerella_sp12
V1201798	Gardnerella_sp2
V1104365	Gardnerella_vaginalis
V1104366	Gardnerella_sp14
V1268348	not assigned
V1296633	Gardnerella_sp2
V1104375	Gardnerella_sp14
V1104397	not assigned
V1099265	Gardnerella_sp13
V1368033	not assigned
V1400234	not assigned
V1104430	not assigned
V1104464	not assigned
V1104465	Gardnerella_sp14
V1104466	Gardnerella_sp14
V1482622	not assigned
V1509769	not assigned
V1510377	not assigned
V1550038	not assigned
V1550440	not assigned
V1564154	not assigned
V1612370	Gardnerella_sp8
V1881241	Gardnerella_vaginalis
V1085939	not assigned
V1008388	Gardnerella_sp9
V1010844	Gardnerella_vaginalis
V1216188	Gardnerella_vaginalis
V1070010	Gardnerella_leopoldii
V1013328	not assigned
V1104532	Gardnerella_sp12
V1104533	Gardnerella_sp12
V1104534	Gardnerella_sp12
V1104535	Gardnerella_sp12
V1007271	Gardnerella_vaginalis
V1104569	Gardnerella_sp12
V1104570	not assigned
V1104571	Gardnerella_sp12
V1104572	Gardnerella_sp12
V1104573	Gardnerella_sp12
V1104574	Gardnerella_sp12
V1104588	Gardnerella_sp12
V1104589	Gardnerella_vaginalis
V1104642	Gardnerella_sp12
V1104643	Gardnerella_sp12
V1053020	Gardnerella_sp2
V1099366	Gardnerella_sp13
V1070526	Gardnerella_leopoldii
V1104665	Gardnerella_vaginalis
V1104673	not assigned
V1104674	Gardnerella_sp14
V1104675	not assigned
V1104692	Gardnerella_vaginalis
V1079906	Gardnerella_sp14
V1104694	Gardnerella_vaginalis
V1104700	Gardnerella_vaginalis
V1104701	Gardnerella_vaginalis
V1104702	Gardnerella_vaginalis
V1104703	not assigned
V1104704	not assigned
V1104740	not assigned
V1104741	not assigned
V1085633	not assigned
V1088158	not assigned
V1137072	not assigned
V1137105	Gardnerella_sp8
V1151639	not assigned
V1151639	not assigned
V1151774	not assigned
V1104777	Gardnerella_sp14
V1104778	Gardnerella_sp14
V1104779	Gardnerella_sp14
V1104845	Gardnerella_vaginalis
V1171962	not assigned
V1104863	not assigned
V1104864	not assigned
V1172971	not assigned
V1180734	not assigned
V1104952	not assigned
V1104967	Gardnerella_vaginalis
V1181272	Gardnerella_sp7
V1195993	not assigned
V1105002	Gardnerella_sp14
V1105003	Gardnerella_sp14
V1199842	Gardnerella_sp10
V1216161	Gardnerella_sp2
V1328519	Gardnerella_sp3
V1105053	Gardnerella_sp12
V1105054	Gardnerella_sp12
V1105082	not assigned
V1216162	Gardnerella_sp2
V1237411	not assigned
V1291252	Gardnerella_vaginalis
V1105184	Gardnerella_sp12
V1105186	Gardnerella_vaginalis
V1413048	not assigned
V1356510	not assigned
V1381097	not assigned
V1385774	not assigned
V1105208	Gardnerella_sp12
V1105209	not assigned
V1105210	Gardnerella_sp12
V1105235	not assigned
V1105236	Gardnerella_sp14
V1105237	not assigned
V1232231	Gardnerella_sp3
V1408240	not assigned
V1232596	Gardnerella_sp3
V1442743	not assigned
V1043374	not assigned
V1574673	not assigned
V1596162	not assigned
V1007859	Gardnerella_sp9
V1007948	Gardnerella_sp10
V1010218	Gardnerella_sp9
V1103727	not assigned
V1137041	Gardnerella_swidsinkii
V1105430	Gardnerella_sp12
V1105431	Gardnerella_sp12
V1054325	Gardnerella_sp2
V1056310	Gardnerella_sp2
V1183910	not assigned
V1106445	not assigned
V1687043	Gardnerella_sp10
V1482633	Gardnerella_sp13
V1482674	Gardnerella_sp13
V1105469	not assigned
V1171191	not assigned
V1171258	Gardnerella_sp8
V1180561	Gardnerella_sp7
V1199783	Gardnerella_sp10
V1265805	not assigned
V1105538	not assigned
V1105556	not assigned
V1105585	not assigned
V1105596	Gardnerella_sp14
V1105597	Gardnerella_sp14
V1105598	Gardnerella_sp14
V1330393	Gardnerella_sp2
V1105625	not assigned
V1363076	Gardnerella_piotii
V1506434	Gardnerella_swidsinkii
V1105661	not assigned
V1385825	not assigned
V1105695	not assigned
V1464768	not assigned
V1105704	not assigned
V1482533	Gardnerella_sp9
V1562217	not assigned
V1105752	not assigned
V1578644	not assigned
V1105769	Gardnerella_sp14
V1578652	Gardnerella_sp8
V1603017	not assigned
V1619620	not assigned
V1105818	Gardnerella_vaginalis
V1881209	Gardnerella_vaginalis
V1881211	Gardnerella_vaginalis
V1882034	Gardnerella_vaginalis
V1008404	Gardnerella_sp9
V1105900	Gardnerella_vaginalis
V1105901	not assigned
V1105998	Gardnerella_vaginalis
V1008715	Gardnerella_sp9
V1011105	not assigned
V1151528	not assigned
V1040351	not assigned
V1106078	Gardnerella_sp14
V1042639	Gardnerella_sp8
V1054276	Gardnerella_sp2
V1105311	not assigned
V1118732	Gardnerella_sp3
V1102824	Gardnerella_sp8
V1106257	not assigned
V1106264	Gardnerella_vaginalis
V1106315	Gardnerella_vaginalis
V1106343	not assigned
V1136977	Gardnerella_sp8
V1155273	not assigned
V1106351	not assigned
V1177626	not assigned
V1181065	Gardnerella_sp7
V1106415	Gardnerella_vaginalis
V1073094	not assigned
V1106442	Gardnerella_sp14
V1243238	Gardnerella_sp2
V1334701	Gardnerella_sp8
V1334714	not assigned
V1106553	not assigned
V1106559	Gardnerella_vaginalis
V1106566	Gardnerella_sp14
V1106567	not assigned
V1106589	not assigned
V1106599	Gardnerella_vaginalis
V1334926	not assigned
V1335070	Gardnerella_sp2
V1360764	not assigned
V1106664	Gardnerella_sp12
V1106689	not assigned
V1106732	Gardnerella_vaginalis
V1106733	Gardnerella_sp3
V1152003	not assigned
V1106809	Gardnerella_sp14
V1106834	Gardnerella_sp12
V1106835	Gardnerella_sp12
V1031978	Gardnerella_sp3
V1106848	not assigned
V1106849	Gardnerella_sp14
V1106853	Gardnerella_vaginalis
V1314805	Gardnerella_sp3
V1106879	Gardnerella_vaginalis
V1106880	Gardnerella_vaginalis
V1106959	Gardnerella_sp14
V1106984	Gardnerella_vaginalis
V1377349	not assigned
V1401688	Gardnerella_sp7
V1483374	Gardnerella_vaginalis
V1107021	not assigned
V1107077	Gardnerella_sp14
V1107091	not assigned
V1107127	not assigned
V1583095	not assigned
V1593594	Gardnerella_sp8
V1107217	Gardnerella_sp14
V1594017	Gardnerella_sp14
V1107230	not assigned
V1107307	not assigned
V1603507	Gardnerella_sp8
V1107343	Gardnerella_sp14
V1620346	not assigned
V1006052	Gardnerella_leopoldii
V1107359	Gardnerella_sp8
V1107390	Gardnerella_vaginalis
V1007420	Gardnerella_sp9
V1687090	Gardnerella_sp10
V1328454	Gardnerella_sp13
V1107523	Gardnerella_vaginalis
V1107524	not assigned
V1013193	Gardnerella_sp9
V1107530	not assigned
V1107555	Gardnerella_vaginalis
V1074400	not assigned
V1107651	Gardnerella_vaginalis
V1080297	Gardnerella_sp14
V1103736	Gardnerella_sp14
V1107775	Gardnerella_sp12
V1103832	Gardnerella_sp8
V1136943	Gardnerella_sp8
V1167362	Gardnerella_sp3
V1107825	Gardnerella_sp12
V1107826	Gardnerella_sp12
V1107830	Gardnerella_vaginalis
V1107831	Gardnerella_sp14
V1107838	Gardnerella_sp14
V1107839	not assigned
V1174772	not assigned
V1180259	Gardnerella_sp7
V1108057	Gardnerella_vaginalis
V1108071	Gardnerella_sp8
V1191062	Gardnerella_sp7
V1108111	Gardnerella_sp12
V1191137	Gardnerella_sp7
V1191974	Gardnerella_sp14
V1199748	Gardnerella_sp10
V1199784	Gardnerella_sp10
V1108213	not assigned
V1108246	not assigned
V1034174	Gardnerella_sp3
V1108327	not assigned
V1199847	Gardnerella_sp10
V1108401	Gardnerella_sp14
V1108435	Gardnerella_piotii
V1200177	Gardnerella_sp10
V1216046	Gardnerella_sp2
V1108538	Gardnerella_sp12
V1180875	not assigned
V1240840	Gardnerella_sp12
V1108660	Gardnerella_sp3
V1320864	not assigned
V1108745	not assigned
V1384347	Gardnerella_swidsinkii
V1357722	not assigned
V1108899	not assigned
V1430374	not assigned
V1466336	not assigned
V1483010	Gardnerella_sp8
V1562199	Gardnerella_sp8
V1109044	not assigned
V1594086	Gardnerella_sp8
V1109078	Gardnerella_vaginalis
V1603040	not assigned
V1109122	not assigned
V1109159	not assigned
V1109176	not assigned
V1109213	not assigned
V1109261	not assigned
V1109281	Gardnerella_vaginalis
V1109352	not assigned
V1343395	Gardnerella_sp11
V1109373	not assigned
V1109403	not assigned
V1109417	Gardnerella_sp3
V1109422	not assigned
V1881078	Gardnerella_vaginalis
V1109441	not assigned
V1881105	Gardnerella_vaginalis
V1109483	Gardnerella_vaginalis
V1881455	Gardnerella_vaginalis
V1109565	not assigned
V1109587	Gardnerella_vaginalis
V1180890	Gardnerella_sp7
V1109605	not assigned
V1109620	not assigned
V1109621	not assigned
V1109674	Gardnerella_vaginalis
V1008716	Gardnerella_sp9
V1010566	not assigned
V1109724	Gardnerella_piotii
V1343750	Gardnerella_sp11
V1007455	Gardnerella_sp9
V1043459	Gardnerella_sp8
V1109889	Gardnerella_sp3
V1109905	not assigned
V1056153	Gardnerella_sp2
V1109959	not assigned
V1057461	Gardnerella_sp8
V1072575	not assigned
V1110058	not assigned
V1110097	not assigned
V1078755	Gardnerella_sp14
V1080760	not assigned
V1110181	not assigned
V1110183	not assigned
V1110264	Gardnerella_vaginalis
V1103399	Gardnerella_sp8
V1110413	not assigned
V1103652	Gardnerella_sp8
V1110830	not assigned
V1110915	not assigned
V1345715	Gardnerella_sp11
V1110994	Gardnerella_sp14
V1111036	Gardnerella_sp3
V1137039	Gardnerella_sp8
V1349219	Gardnerella_sp11
V1111128	Gardnerella_vaginalis
V1008393	Gardnerella_sp9
V1111171	not assigned
V1111212	not assigned
V1111219	not assigned
V1151209	Gardnerella_sp14
V1111386	Gardnerella_sp3
V1151536	Gardnerella_sp8
V1172559	Gardnerella_sp8
V1111809	Gardnerella_sp2
V1350248	Gardnerella_sp11
V1112252	not assigned
V1175634	not assigned
V1113932	Gardnerella_sp8
V1176250	Gardnerella_sp7
V1114052	Gardnerella_sp3
V1114053	Gardnerella_sp3
V1114054	Gardnerella_sp3
V1114055	Gardnerella_piotii
V1114056	Gardnerella_sp3
V1114057	Gardnerella_sp3
V1181286	Gardnerella_sp7
V1420875	Gardnerella_sp11
V1114325	Gardnerella_sp3
V1114326	Gardnerella_sp3
V1199850	Gardnerella_sp10
V1114460	Gardnerella_vaginalis
V1202073	Gardnerella_sp2
V1114496	Gardnerella_sp8
V1114497	Gardnerella_sp8
V1233433	Gardnerella_sp14
V1114611	Gardnerella_sp3
V1294982	Gardnerella_sp2
V1316575	not assigned
V1394464	not assigned
V1396648	not assigned
V1114720	not assigned
V1410170	Gardnerella_sp8
V1114860	Gardnerella_sp3
V1413171	Gardnerella_vaginalis
V1114873	not assigned
V1199867	Gardnerella_sp10
V1114875	not assigned
V1114881	Gardnerella_sp3
V1420831	not assigned
V1114959	Gardnerella_sp3
V1114960	Gardnerella_sp3
V1114988	Gardnerella_sp3
V1115060	Gardnerella_sp3
V1115061	not assigned
V1115062	Gardnerella_sp3
V1115069	not assigned
V1115070	Gardnerella_sp3
V1421497	not assigned
V1115097	Gardnerella_sp8
V1115098	Gardnerella_sp3
V1115099	Gardnerella_sp3
V1115100	Gardnerella_sp3
V1115168	Gardnerella_sp3
V1115169	Gardnerella_sp3
V1115170	not assigned
V1115171	not assigned
V1436826	Gardnerella_vaginalis
V1466098	not assigned
V1115226	Gardnerella_sp3
V1115227	Gardnerella_sp3
V1115228	Gardnerella_sp3
V1115231	Gardnerella_sp3
V1115232	Gardnerella_piotii
V1115233	not assigned
V1115234	not assigned
V1115247	Gardnerella_sp3
V1115248	not assigned
V1115403	Gardnerella_sp3
V1115404	Gardnerella_sp3
V1115405	Gardnerella_sp3
V1115406	Gardnerella_sp3
V1482675	not assigned
V1115408	Gardnerella_sp3
V1115409	Gardnerella_sp3
V1499284	not assigned
V1115414	Gardnerella_sp3
V1115428	Gardnerella_sp3
V1115499	Gardnerella_sp3
V1115500	Gardnerella_sp3
V1115657	not assigned
V1115658	Gardnerella_sp3
V1115738	Gardnerella_sp8
V1562521	Gardnerella_sp2
V1115862	Gardnerella_sp12
V1574479	not assigned
V1115903	Gardnerella_sp3
V1115915	Gardnerella_sp3
V1115916	Gardnerella_sp3
V1115917	not assigned
V1115937	not assigned
V1115938	Gardnerella_sp3
V1115939	Gardnerella_sp3
V1115967	not assigned
V1577877	Gardnerella_sp3
V1116060	Gardnerella_sp3
V1116061	not assigned
V1116076	Gardnerella_piotii
V1116077	Gardnerella_sp8
V1116135	not assigned
V1116142	Gardnerella_sp3
V1116175	Gardnerella_sp3
V1116176	Gardnerella_sp3
V1116194	Gardnerella_sp3
V1116195	not assigned
V1116209	Gardnerella_sp3
V1116210	not assigned
V1116224	not assigned
V1116225	Gardnerella_sp3
V1116226	Gardnerella_sp3
V1116306	not assigned
V1116307	not assigned
V1116308	Gardnerella_piotii
V1116309	not assigned
V1116310	not assigned
V1583665	not assigned
V1116406	Gardnerella_piotii
V1116423	not assigned
V1116424	Gardnerella_sp3
V1585296	not assigned
V1116445	Gardnerella_sp3
V1116446	not assigned
V1116452	not assigned
V1586489	not assigned
V1594468	not assigned
V1116455	not assigned
V1619809	not assigned
V1562792	not assigned
V1008416	Gardnerella_sp8
V1116481	not assigned
V1116482	Gardnerella_sp3
V1116577	Gardnerella_sp3
V1116578	Gardnerella_sp3
V1116598	not assigned
V1436243	Gardnerella_swidsinkii
V1116600	Gardnerella_vaginalis
V1116601	Gardnerella_vaginalis
V1116602	Gardnerella_sp3
V1055895	not assigned
V1116701	Gardnerella_sp3
V1116702	Gardnerella_sp3
V1116703	Gardnerella_sp3
V1116704	Gardnerella_sp3
V1116705	Gardnerella_sp3
V1116799	not assigned
V1069867	not assigned
V1070422	not assigned
V1116848	Gardnerella_sp3
V1116849	Gardnerella_sp3
V1043503	not assigned
V1116888	not assigned
V1116889	not assigned
V1116890	not assigned
V1117019	Gardnerella_sp3
V1117020	Gardnerella_sp3
V1117118	Gardnerella_sp3
V1117119	Gardnerella_sp3
V1117150	not assigned
V1117151	Gardnerella_sp3
V1117181	Gardnerella_sp3
V1103124	Gardnerella_sp8
V1117257	Gardnerella_sp3
V1117258	Gardnerella_sp3
V1136972	not assigned
V1117283	Gardnerella_sp3
V1117545	Gardnerella_sp3
V1136975	Gardnerella_sp8
V1140615	Gardnerella_vaginalis
V1117702	not assigned
V1117703	Gardnerella_sp3
V1117706	not assigned
V1117730	not assigned
V1117754	Gardnerella_sp3
V1117776	Gardnerella_sp12
V1118010	Gardnerella_sp12
V1118019	not assigned
V1118029	not assigned
V1171109	not assigned
V1172341	not assigned
V1172619	Gardnerella_sp2
V1118195	Gardnerella_sp3
V1118435	Gardnerella_sp3
V1118483	Gardnerella_sp12
V1118509	Gardnerella_sp3
V1118527	not assigned
V1118576	Gardnerella_vaginalis
V1181307	not assigned
V1118663	Gardnerella_sp12
V1190991	Gardnerella_sp7
V1197494	not assigned
V1118838	Gardnerella_vaginalis
V1118839	Gardnerella_vaginalis
V1118840	Gardnerella_vaginalis
V1118841	Gardnerella_vaginalis
V1119065	Gardnerella_sp12
V1119080	not assigned
V1203312	not assigned
V1119335	not assigned
V1119368	not assigned
V1119369	not assigned
V1119444	Gardnerella_sp12
V1119459	not assigned
V1119527	Gardnerella_sp12
V1119881	not assigned
V1119979	Gardnerella_sp3
V1120164	Gardnerella_sp3
V1120179	not assigned
V1120633	Gardnerella_sp12
V1120646	not assigned
V1120727	Gardnerella_vaginalis
V1268264	Gardnerella_sp8
V1121000	Gardnerella_sp8
V1343274	Gardnerella_sp7
V1346252	not assigned
V1121369	Gardnerella_sp12
V1121516	not assigned
V1121517	not assigned
V1121558	Gardnerella_sp3
V1347890	Gardnerella_vaginalis
V1122191	Gardnerella_vaginalis
V1122438	Gardnerella_vaginalis
V1122767	Gardnerella_sp12
V1122796	Gardnerella_vaginalis
V1122875	Gardnerella_vaginalis
V1122918	not assigned
V1123122	not assigned
V1348880	Gardnerella_vaginalis
V1123657	not assigned
V1123844	Gardnerella_vaginalis
V1124299	Gardnerella_sp3
V1124300	not assigned
V1124346	Gardnerella_vaginalis
V1124539	Gardnerella_vaginalis
V1124708	Gardnerella_sp3
V1125041	Gardnerella_sp3
V1395658	Gardnerella_sp8
V1125222	Gardnerella_sp12
V1125288	Gardnerella_sp12
V1125313	not assigned
V1125821	Gardnerella_vaginalis
